"user_id","order_id","order_date","shipping_date","order_year","order_month","days_to_ship","shipping_speed","product_id","product_name","price_usd","price_category","platform","country_code"
"becdfa77","72e058dad1f39661","2020-06-26","2020-06-28",2020,6,2,"Fast","891b","27in 4K Gaming Monitor","438.72","High","Website","JP"
"e134ddce","d1b9f78c3cf58370","2020-06-26","2020-06-28",2020,6,2,"Fast","891b","27in 4K Gaming Monitor","480.00","High","Website","US"
"eb98e1fc","e7ece1a580e100166","2020-06-26","2020-06-27",2020,6,1,"Fast","891b","27in 4K Gaming Monitor","276.96","High","Website","CA"
"bf7264f3","3152496392a104519","2020-06-26","2020-06-29",2020,6,3,"Standard","e7e6","27in 4K Gaming Monitor","480.00","High","Website","HK"
"55c81c0b","dbb1ded88d22347","2020-06-26","2020-06-27",2020,6,1,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"6d490d2a","7fe874fdc0b13659","2020-06-26","2020-06-27",2020,6,1,"Fast","04ac","Lenovo IdeaPad Gaming 3","1281.85","High","Website","IL"
"8b7beb17","3f9bb41bbb215259","2020-06-26","2020-06-28",2020,6,2,"Fast","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","US"
"9eb8972b","ed3307c99de18542","2020-06-26","2020-06-27",2020,6,1,"Fast","e682","Nintendo Switch","152.51","High","Website","IT"
"7493a0b1","9ff04363b5718917","2020-06-26","2020-06-29",2020,6,3,"Standard","e682","Nintendo Switch","168.00","High","Website","US"
"9fc08758","5c4d4c468bb23411","2020-06-26","2020-06-27",2020,6,1,"Fast","54ed","Sony PlayStation 5 Bundle","1348.94","High","Website","US"
"7943649b","3d81412492d24192","2020-06-26","2020-06-28",2020,6,2,"Fast","8d0d","Nintendo Switch","187.13","High","Website","DK"
"809523cb","b22cc92d88a27005","2020-06-26","2020-06-29",2020,6,3,"Standard","8d0d","Nintendo Switch","152.51","High","Website","DE"
"867580b2","69c2184f08128551","2020-06-26","2020-06-28",2020,6,2,"Fast","e682","Nintendo Switch","159.12","High","Website","NL"
"f183e406","8921b3e9ec431212","2020-06-26","2020-06-27",2020,6,1,"Fast","8d0d","Nintendo Switch","168.00","High","Website","NG"
"89cc36f3","366225d0ec432535","2020-06-26","2020-06-27",2020,6,1,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"9344ba6d","5499517012e33766","2020-06-26","2020-06-28",2020,6,2,"Fast","e682","Nintendo Switch","177.11","High","Website","GB"
"95425a81","90fa393173834676","2020-06-26","2020-06-29",2020,6,3,"Standard","8d0d","Nintendo Switch","171.65","High","Website","GB"
"95c47b3a","eb16b2ddd5a41121","2020-06-26","2020-06-29",2020,6,3,"Standard","e682","Nintendo Switch","168.00","High","Website","TZ"
"9e5156db","b706a81824246543","2020-06-26","2020-06-27",2020,6,1,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"a11c92d3","26f84c839b647380","2020-06-26","2020-06-28",2020,6,2,"Fast","8d0d","Nintendo Switch","177.11","High","Website","GB"
"a731fbe4","2c1b5a8840662765","2020-06-26","2020-06-28",2020,6,2,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"abb97676","c2eec5dc74967243","2020-06-26","2020-06-29",2020,6,3,"Standard","8d0d","Nintendo Switch","146.90","High","Website","NO"
"18aff813","f848b01e5a969465","2020-06-26","2020-06-28",2020,6,2,"Fast","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","IN"
"18aff813","d36af59706369636","2020-06-26","2020-06-28",2020,6,2,"Fast","e682","Nintendo Switch","168.00","High","Website","US"
"c0b6dd23","4350462d18070201","2020-06-26","2020-06-29",2020,6,3,"Standard","8d0d","Nintendo Switch","147.51","High","Website","GB"
"d5891858","c9a5384dd9883496","2020-06-26","2020-06-28",2020,6,2,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"d8b096ce","469bf392c2888319","2020-06-26","2020-06-27",2020,6,1,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"dd91e0d2","e4bc7a5729e89796","2020-06-26","2020-06-27",2020,6,1,"Fast","8d4f","Dell Gaming Mouse","49.98","Low","Mobile App","US"
"f8ec81ea","f3db3f6732991410","2020-06-26","2020-06-29",2020,6,3,"Standard","ab0f","JBL Quantum 100 Gaming Headset","21.46","Low","Website","IT"
"7dccd52e","399aa98f59a94056","2020-06-26","2020-06-27",2020,6,1,"Fast","e682","Nintendo Switch","168.99","High","Website","GB"
"fbe55d88","7d1dfdb37e095349","2020-06-26","2020-06-29",2020,6,3,"Standard","8d0d","Nintendo Switch","168.00","High","Website","BR"
"88404615","5200f42b209101998","2020-06-26","2020-06-27",2020,6,1,"Fast","8d0d","Nintendo Switch","136.25","High","Website","AU"
"11301e7c","72b6a312bea106008","2020-06-26","2020-06-27",2020,6,1,"Fast","e682","Nintendo Switch","159.12","High","Website","DE"
"03f888ab","3a2633b416614773","2020-06-27","2020-06-29",2020,6,2,"Fast","891b","27in 4K Gaming Monitor","327.64","High","Website","US"
"f9125ea3","5210e613a2927631","2020-06-27","2020-06-30",2020,6,3,"Standard","e7e6","27in 4K Gaming Monitor","480.00","High","Website","US"
"15fde76c","b79ec8aed2d56094","2020-06-27","2020-06-29",2020,6,2,"Fast","e7e6","27in 4K Gaming Monitor","425.71","High","Website","DE"
"23e4318c","6872d03135c62964","2020-06-27","2020-06-30",2020,6,3,"Standard","e7e6","27in 4K Gaming Monitor","480.00","High","Website","US"
"5b7d61f5","c0eaf40eb4272363","2020-06-27","2020-06-30",2020,6,3,"Standard","891b","27in 4K Gaming Monitor","480.00","High","Website","US"
"6bbcc263","c0eaf40eb4272364","2020-06-27","2020-06-30",2020,6,3,"Standard","891b","27in 4K Gaming Monitor","480.00","High","Website","US"
"ed1cb6b2","e8cedb6669c77508","2020-06-27","2020-06-30",2020,6,3,"Standard","e7e6","27in 4K Gaming Monitor","480.00","High","Website","UA"
"f4fc83ae","8f14f5b4f8986709","2020-06-27","2020-06-28",2020,6,1,"Fast","891b","27in 4K Gaming Monitor","325.80","High","Website","US"
"1a36bdb0","a7d8b98f9961054","2020-06-27","2020-06-29",2020,6,2,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"1df4ddb5","297d5f5c50b2901","2020-06-27","2020-06-30",2020,6,3,"Standard","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","US"
"ca51d578","66fb4da6e7c6674","2020-06-27","2020-06-30",2020,6,3,"Standard","8d0d","Nintendo Switch","177.11","High","Website","GB"
"265cb014","66fb4da6e7c6675","2020-06-27","2020-06-30",2020,6,3,"Standard","8d0d","Nintendo Switch","177.11","High","Website","GB"
"2746bae4","2971128450009156","2020-06-27","2020-06-28",2020,6,1,"Fast","ab0f","JBL Quantum 100 Gaming Headset","22.10","Low","Website","IT"
"3b4abd5d","f28a270037621654","2020-06-27","2020-06-28",2020,6,1,"Fast","e682","Nintendo Switch","168.00","High","Website","US"
"ca51d578","211eb176e5023641","2020-06-27","2020-06-30",2020,6,3,"Standard","e682","Nintendo Switch","142.46","High","Website","CA"
"3f0742bb","211eb176e5023642","2020-06-27","2020-06-30",2020,6,3,"Standard","e682","Nintendo Switch","142.46","High","Website","CA"
"458e2792","e1e3ba2bd9325247","2020-06-27","2020-06-29",2020,6,2,"Fast","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","US"
"4bec38a6","a9422e61a7a35084","2020-06-27","2020-06-30",2020,6,3,"Standard","b0ee","Dell Gaming Mouse","49.98","Low","Mobile App","US"
"d03a626a","2b505bea35242382","2020-06-27","2020-06-28",2020,6,1,"Fast","ab0f","JBL Quantum 100 Gaming Headset","18.99","Low","Website","CA"
"5e4fd7f0","9eacf66f12d44160","2020-06-27","2020-06-28",2020,6,1,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"6bdda2f6","9a4711f46b544548","2020-06-27","2020-06-30",2020,6,3,"Standard","54ed","Sony PlayStation 5 Bundle","1320.00","High","Website","US"
"6dd06703","8c277339aba48392","2020-06-27","2020-06-28",2020,6,1,"Fast","ab0f","JBL Quantum 100 Gaming Headset","21.46","Low","Website","ES"
"394d07b5","d10f8d3e08250422","2020-06-27","2020-06-30",2020,6,3,"Standard","54ed","Sony PlayStation 5 Bundle","1440.00","High","Website","US"
"9f1176a3","fb01a463ad556234","2020-06-27","2020-06-28",2020,6,1,"Fast","e682","Nintendo Switch","168.00","High","Website","US"
"a42a941c","5b948a1a74c58000","2020-06-27","2020-06-30",2020,6,3,"Standard","ab0f","JBL Quantum 100 Gaming Headset","21.94","Low","Website","JP"
"a5ae33fd","86e83abe10859674","2020-06-27","2020-06-29",2020,6,2,"Fast","e682","Nintendo Switch","168.00","High","Website","US"
"c54dd5f0","d47684efd3f63674","2020-06-27","2020-06-30",2020,6,3,"Standard","8d0d","Nintendo Switch","168.00","High","Website","US"
"d11c9358","2e31a5dc43d65224","2020-06-27","2020-06-28",2020,6,1,"Fast","9ef0","Lenovo IdeaPad Gaming 3","1198.00","High","Website","US"
"d4c83a14","3954685507166375","2020-06-27","2020-06-28",2020,6,1,"Fast","e682","Nintendo Switch","168.99","High","Website","GB"
"d85d6b6b","d8af18cf37467438","2020-06-27","2020-06-28",2020,6,1,"Fast","8d0d","Nintendo Switch","148.05","High","Website","BE"
"de90240c","d8af18cf37467439","2020-06-27","2020-06-28",2020,6,1,"Fast","8d0d","Nintendo Switch","148.05","High","Website","BE"
"e18d14fc","1b295107b4f69970","2020-06-27","2020-06-30",2020,6,3,"Standard","e682","Nintendo Switch","168.00","High","Website","US"
"39978061","b12a84b238e80960","2020-06-27","2020-06-28",2020,6,1,"Fast","54ed","Sony PlayStation 5 Bundle","1461.84","High","Website","US"
"5.48E+39","2adb773d05486435","2020-06-27","2020-06-29",2020,6,2,"Fast","8d0d","Nintendo Switch","168.00","High","Website","TH"
"08ee8ec0","beed628f62888135","2020-06-27","2020-06-28",2020,6,1,"Fast","ab0f","JBL Quantum 100 Gaming Headset","24.26","Low","Website","GB"
"0efad5d2","cbe2fb874c589478","2020-06-27","2020-06-28",2020,6,1,"Fast","e682","Nintendo Switch","168.00","High","Website","US"
"8a328a1d","5d1db84ce7394915","2020-06-27","2020-06-29",2020,6,2,"Fast","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","US"
"91778fc2","5d1db84ce7394916","2020-06-27","2020-06-29",2020,6,2,"Fast","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","US"
"2e084f44","bea97a424d7101936","2020-06-27","2020-06-30",2020,6,3,"Standard","8e5d","Nintendo Switch","161.88","High","Mobile App","DE"
"3cc265d4","d2fa27021d66814","2020-06-28","2020-07-01",2020,6,3,"Standard","891b","27in 4K Gaming Monitor","405.53","High","Website","FR"
"87e7f723","ed195fbd9277784","2020-06-28","2020-06-30",2020,6,2,"Fast","e7e6","27in 4K Gaming Monitor","480.00","High","Website","PE"
"aaa58946","5bf7ceb464510220","2020-06-28","2020-06-29",2020,6,1,"Fast","891b","27in 4K Gaming Monitor","265.23","High","Website","NL"
"db63e421","e2c4102d3ab11434","2020-06-28","2020-06-29",2020,6,1,"Fast","891b","27in 4K Gaming Monitor","480.00","High","Website","US"
"01d08234","ff6129f6fd923158","2020-06-28","2020-06-30",2020,6,2,"Fast","891b","27in 4K Gaming Monitor","411.14","High","Website","US"
"18a41104","f6ad5b4eceb27651","2020-06-28","2020-07-01",2020,6,3,"Standard","891b","27in 4K Gaming Monitor","408.00","High","Website","US"
"29f32f9a","c34f4579bb333730","2020-06-28","2020-06-29",2020,6,1,"Fast","e7e6","27in 4K Gaming Monitor","480.00","High","Website","US"
"43d22140","beb55708aa441284","2020-06-28","2020-06-29",2020,6,1,"Fast","891b","27in 4K Gaming Monitor","410.68","High","Website","US"
"716d4f55","416d9d7903254384","2020-06-28","2020-06-30",2020,6,2,"Fast","891b","27in 4K Gaming Monitor","312.46","High","Website","US"
"9db00b07","7a1b7870d837821","2020-06-28","2020-06-30",2020,6,2,"Fast","e682","Nintendo Switch","168.00","High","Website","US"
"4f17c482","306da04c2239417","2020-06-28","2020-07-01",2020,6,3,"Standard","8d0d","Nintendo Switch","168.00","High","Website","US"
"6620d07a","8cb566d4afb15579","2020-06-28","2020-07-01",2020,6,3,"Standard","8d0d","Nintendo Switch","148.05","High","Website","DE"
"67204f2d","828dfe81d6f20618","2020-06-28","2020-06-30",2020,6,2,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"af24332c","52341a4ad5029011","2020-06-28","2020-06-29",2020,6,1,"Fast","9ef0","Lenovo IdeaPad Gaming 3","1058.73","High","Website","BE"
"84293bd9","507ac261f1529112","2020-06-28","2020-06-29",2020,6,1,"Fast","e682","Nintendo Switch","168.00","High","Website","AE"
"888ceb82","cd41151819e30510","2020-06-28","2020-06-29",2020,6,1,"Fast","54ed","Sony PlayStation 5 Bundle","1530.00","High","Website","US"
"896f072a","59c2a2e545731226","2020-06-28","2020-07-01",2020,6,3,"Standard","8d0d","Nintendo Switch","93.91","Medium","Website","MX"
"8c7c39b9","4d3886282bf31868","2020-06-28","2020-07-01",2020,6,3,"Standard","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","PE"
"964e65ec","a56b5d1a15537620","2020-06-28","2020-06-29",2020,6,1,"Fast","e682","Nintendo Switch","168.00","High","Website","US"
"9a436b61","e13cf89dca339023","2020-06-28","2020-06-30",2020,6,2,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"9f7c1f5e","7cc9c55c7cf42725","2020-06-28","2020-06-29",2020,6,1,"Fast","8d0d","Nintendo Switch","148.05","High","Website","NL"
"9f7c1f5e","4aab3841c4445297","2020-06-28","2020-07-01",2020,6,3,"Standard","e682","Nintendo Switch","96.22","Medium","Website","MX"
"a538dd09","39a8caa86c745800","2020-06-28","2020-06-30",2020,6,2,"Fast","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","IN"
"fd315cc9","394cdc111fc46606","2020-06-28","2020-06-30",2020,6,2,"Fast","8d0d","Nintendo Switch","168.00","High","Website","PA"
"a8ab8a67","f01a03227f053286","2020-06-28","2020-06-30",2020,6,2,"Fast","e682","Nintendo Switch","168.00","High","Website","US"
"d1dc42da","910078a38ca54314","2020-06-28","2020-06-29",2020,6,1,"Fast","e682","Nintendo Switch","168.00","High","Website","CO"
"cca2ff5f","6f4c4d6e50459042","2020-06-28","2020-06-30",2020,6,2,"Fast","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","US"
"d6f6aa58","a1d08c3dc8864474","2020-06-28","2020-06-30",2020,6,2,"Fast","ab0f","JBL Quantum 100 Gaming Headset","21.46","Low","Website","FI"
"d0b2445b","5a7d1f9943f70313","2020-06-28","2020-06-29",2020,6,1,"Fast","e682","Nintendo Switch","168.00","High","Website","US"
"e07b1121","3bf6d33f3e892764","2020-06-28","2020-07-01",2020,6,3,"Standard","8d0d","Nintendo Switch","155.42","High","Website","FR"
"e07b1121","ac135198f0398289","2020-06-28","2020-07-01",2020,6,3,"Standard","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","US"
"7c77e430","2b2c79beecf28497","2020-06-29","2020-06-30",2020,6,1,"Fast","891b","27in 4K Gaming Monitor","463.20","High","Website","IN"
"a855e134","620b94fcfb043258","2020-06-29","2020-06-30",2020,6,1,"Fast","891b","27in 4K Gaming Monitor","480.00","High","Website","US"
"ab569733","ec02ec6e24844811","2020-06-29","2020-07-02",2020,6,3,"Standard","e7e6","27in 4K Gaming Monitor","480.00","High","Website","US"
"de511725","bd8c8b889d267071","2020-06-29","2020-07-01",2020,6,2,"Fast","891b","27in 4K Gaming Monitor","408.00","High","Website","US"
"1c465713","bd8c8b889d267072","2020-06-29","2020-07-01",2020,6,2,"Fast","891b","27in 4K Gaming Monitor","408.00","High","Website","US"
"1ee72541","bb3ac03e5a069185","2020-06-29","2020-07-01",2020,6,2,"Fast","891b","27in 4K Gaming Monitor","398.22","High","Website","AU"
"f12f56e6","a46f3a8f1d31966","2020-06-29","2020-06-30",2020,6,1,"Fast","8d0d","Nintendo Switch","155.42","High","Website","ES"
"d6f6aa58","7e0f0f15b802070","2020-06-29","2020-07-02",2020,6,3,"Standard","8d0d","Nintendo Switch","168.00","High","Website","US"
"0bbcc1b5","8f9be5386ab12082","2020-06-29","2020-07-02",2020,6,3,"Standard","54ed","Sony PlayStation 5 Bundle","1607.96","High","Website","CA"
"1712c359","6498f6a168127535","2020-06-29","2020-07-02",2020,6,3,"Standard","8d0d","Nintendo Switch","71.43","Medium","Website","MX"
"40031d7c","a6c5bef4d8d50512","2020-06-29","2020-06-30",2020,6,1,"Fast","e682","Nintendo Switch","168.00","High","Website","US"
"404cd6bd","bd6e3b7895a54139","2020-06-29","2020-07-02",2020,6,3,"Standard","e682","Nintendo Switch","129.27","High","Website","AU"
"43c1dd87","2d82471cdbb57242","2020-06-29","2020-07-02",2020,6,3,"Standard","e682","Nintendo Switch","168.00","High","Website","US"
"4599b633","91a8c66384b57947","2020-06-29","2020-06-30",2020,6,1,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"4731dbc2","97a92cd2ff260537","2020-06-29","2020-07-02",2020,6,3,"Standard","b0ee","Dell Gaming Mouse","44.46","Low","Mobile App","MX"
"38ed71f8","445fdf25d1a64577","2020-06-29","2020-06-30",2020,6,1,"Fast","9ef0","Lenovo IdeaPad Gaming 3","1078.93","High","Website","BE"
"6e88ff1c","fd08231670368563","2020-06-29","2020-06-30",2020,6,1,"Fast","54ed","Sony PlayStation 5 Bundle","1800.00","High","Website","RO"
"68f63e2d","da59cab562b71350","2020-06-29","2020-07-02",2020,6,3,"Standard","8d0d","Nintendo Switch","136.25","High","Website","AU"
"6a172430","2dafc9cc82b76353","2020-06-29","2020-07-01",2020,6,2,"Fast","b0ee","Dell Gaming Mouse","49.98","Low","Mobile App","UA"
"6c01f44e","693c16fb54783918","2020-06-29","2020-06-30",2020,6,1,"Fast","8d0d","Nintendo Switch","153.55","High","Website","JP"
"7cb5e717","f0451205e7284986","2020-06-29","2020-07-02",2020,6,3,"Standard","e682","Nintendo Switch","168.00","High","Website","MD"
"7f2a4226","799f3666fdd91623","2020-06-29","2020-07-02",2020,6,3,"Standard","8d0d","Nintendo Switch","129.63","High","Website","ES"
"81d640ae","e30d24a59ed95120","2020-06-29","2020-07-02",2020,6,3,"Standard","8d0d","Nintendo Switch","168.00","High","Website","US"
"8aff5561","6945a9518fa96089","2020-06-29","2020-07-01",2020,6,2,"Fast","ab0f","JBL Quantum 100 Gaming Headset","15.19","Low","Website","CA"
"985d69e3","90c762fc8d299455","2020-06-29","2020-07-02",2020,6,3,"Standard","8d0d","Nintendo Switch","136.25","High","Website","AU"
"a5f0a626","7922ca4489a105365","2020-06-29","2020-07-02",2020,6,3,"Standard","e682","Nintendo Switch","168.00","High","Website","US"
"3e3cdd69","64557a31b6825432","2020-06-30","2020-07-01",2020,6,1,"Fast","891b","27in 4K Gaming Monitor","417.74","High","Website","NL"
"3e3cdd69","3d6503d613427948","2020-06-30","2020-07-03",2020,6,3,"Standard","891b","27in 4K Gaming Monitor","437.68","High","Website","CH"
"4ee29752","fe92c127ab629605","2020-06-30","2020-07-02",2020,6,2,"Fast","e7e6","27in 4K Gaming Monitor","480.00","High","Website","US"
"68bd8510","6a4acdd6fe749766","2020-06-30","2020-07-02",2020,6,2,"Fast","891b","27in 4K Gaming Monitor","318.90","High","Website","HK"
"858f6022","f10a1da884149959","2020-06-30","2020-07-02",2020,6,2,"Fast","891b","27in 4K Gaming Monitor","470.18","High","Website","GB"
"9af25136","f10a1da884149960","2020-06-30","2020-07-02",2020,6,2,"Fast","891b","27in 4K Gaming Monitor","470.18","High","Website","GB"
"d7adf2da","d3217cc0c3163088","2020-06-30","2020-07-02",2020,6,2,"Fast","e7e6","27in 4K Gaming Monitor","435.86","High","Website","FR"
"376e1304","530016379cb70937","2020-06-30","2020-07-01",2020,6,1,"Fast","891b","27in 4K Gaming Monitor","469.16","High","Website","US"
"13253105","5849360124376210","2020-06-30","2020-07-01",2020,6,1,"Fast","e7e6","27in 4K Gaming Monitor","470.18","High","Website","GB"
"73e30d8e","43917cb743980053","2020-06-30","2020-07-02",2020,6,2,"Fast","891b","27in 4K Gaming Monitor","405.53","High","Website","DE"
"5e60b61c","9dfb43dbe79103102","2020-06-30","2020-07-03",2020,6,3,"Standard","e7e6","27in 4K Gaming Monitor","480.00","High","Website","EG"
"b7bbfa3d","559ab61ac131805","2020-06-30","2020-07-02",2020,6,2,"Fast","8d0d","Nintendo Switch","142.80","High","Website","US"
"db853399","789c5aafc6b6342","2020-06-30","2020-07-03",2020,6,3,"Standard","8d0d","Nintendo Switch","192.94","High","Website","IL"
"e8b7a50b","f2a3e6e9b6b11802","2020-06-30","2020-07-01",2020,6,1,"Fast","e682","Nintendo Switch","96.22","Medium","Website","MX"
"74449091","7c72291b9d912239","2020-06-30","2020-07-01",2020,6,1,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"78476797","746f442a64318494","2020-06-30","2020-07-02",2020,6,2,"Fast","e682","Nintendo Switch","168.00","High","Website","US"
"0f3332bf","dd8c68c3eb619328","2020-06-30","2020-07-03",2020,6,3,"Standard","54ed","Sony PlayStation 5 Bundle","1186.02","High","Website","KR"
"12bc138a","a62a0ff3e4920074","2020-06-30","2020-07-03",2020,6,3,"Standard","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","US"
"2703423b","ab38e34c81126972","2020-06-30","2020-07-01",2020,6,1,"Fast","9ef0","Lenovo IdeaPad Gaming 3","1198.00","High","Website","US"
"c322bdce","64cb44b93c128730","2020-06-30","2020-07-03",2020,6,3,"Standard","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","BR"
"46bdbd8f","26d4d8135a535765","2020-06-30","2020-07-03",2020,6,3,"Standard","8d0d","Nintendo Switch","154.76","High","Website","JP"
"12ca1cb0","8a2b80098ad38641","2020-06-30","2020-07-01",2020,6,1,"Fast","b0ee","Dell Gaming Mouse","60.63","Medium","Mobile App","GB"
"a5e26202","f34dd5dbd2842696","2020-06-30","2020-07-03",2020,6,3,"Standard","e682","Nintendo Switch","168.00","High","Website","US"
"75d43a5c","7986d1d4c6144385","2020-06-30","2020-07-02",2020,6,2,"Fast","8d0d","Nintendo Switch","152.51","High","Website","FR"
"8697f565","f830c865f3049926","2020-06-30","2020-07-02",2020,6,2,"Fast","e682","Nintendo Switch","168.00","High","Website","US"
"b45a60c1","bfa4ae5532358375","2020-06-30","2020-07-03",2020,6,3,"Standard","e682","Nintendo Switch","148.05","High","Website","FI"
"089cc1c7","eae6861cc6564210","2020-06-30","2020-07-01",2020,6,1,"Fast","8d0d","Nintendo Switch","178.57","High","Website","DK"
"a8624ff0","507052152ad69403","2020-06-30","2020-07-02",2020,6,2,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"b426a8df","42b11b28c2869825","2020-06-30","2020-07-01",2020,6,1,"Fast","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","US"
"c65feccb","ef3075a415170545","2020-06-30","2020-07-03",2020,6,3,"Standard","8d0d","Nintendo Switch","168.00","High","Website","US"
"cdf51876","8d38a13da9973100","2020-06-30","2020-07-01",2020,6,1,"Fast","e682","Nintendo Switch","152.51","High","Website","DE"
"d8daa340","2f97224772973316","2020-06-30","2020-07-02",2020,6,2,"Fast","e682","Nintendo Switch","168.00","High","Website","US"
"e37e1c79","a4822e5a87f77523","2020-06-30","2020-07-01",2020,6,1,"Fast","8d0d","Nintendo Switch","168.00","High","Website","CL"
"68883905","aa792a72fce98143","2020-06-30","2020-07-03",2020,6,3,"Standard","f81e","Dell Gaming Mouse","49.98","Low","Mobile App","US"
"07fc869a","e8db0018bc7100661","2020-06-30","2020-07-02",2020,6,2,"Fast","ab0f","JBL Quantum 100 Gaming Headset","20.40","Low","Website","US"
"16b53d88","c91f5aee1b2105510","2020-06-30","2020-07-01",2020,6,1,"Fast","e682","Nintendo Switch","159.12","High","Website","AT"
"bf3dc3ed","f3bfde0a4c132525","2020-07-01","2020-07-03",2020,7,2,"Fast","891b","27in 4K Gaming Monitor","480.00","High","Website","US"
"39d02c3f","33fa25ad32f38165","2020-07-01","2020-07-04",2020,7,3,"Standard","891b","27in 4K Gaming Monitor","312.46","High","Website","US"
"43f86032","7dfc795ab9348342","2020-07-01","2020-07-03",2020,7,2,"Fast","891b","27in 4K Gaming Monitor","417.74","High","Website","FR"
"f3ea03ab","8.8386E+5059257","2020-07-01","2020-07-02",2020,7,1,"Fast","891b","27in 4K Gaming Monitor","456.78","High","Website","US"
"7296d4f1","e3492785b6267085","2020-07-01","2020-07-03",2020,7,2,"Fast","e7e6","27in 4K Gaming Monitor","480.00","High","Website","US"
"7c28219e","d888fe9fef167553","2020-07-01","2020-07-04",2020,7,3,"Standard","891b","27in 4K Gaming Monitor","360.00","High","Website","US"
"264128ca","f001733b9643882","2020-07-01","2020-07-02",2020,7,1,"Fast","8d0d","Nintendo Switch","101.97","High","Website","PL"
"286050da","f40c1ebcf5c6798","2020-07-01","2020-07-02",2020,7,1,"Fast","e682","Nintendo Switch","168.00","High","Website","US"
"2a28c91e","6fb42ba878a12580","2020-07-01","2020-07-02",2020,7,1,"Fast","8d0d","Nintendo Switch","153.55","High","Website","JP"
"0b68e5bf","3946082a73b14145","2020-07-01","2020-07-02",2020,7,1,"Fast","e682","Nintendo Switch","168.00","High","Website","US"
"3b314615","920d9af505e14626","2020-07-01","2020-07-02",2020,7,1,"Fast","e682","Nintendo Switch","159.12","High","Website","MT"
"3fb5ba62","4b7cd0aeb9020049","2020-07-01","2020-07-02",2020,7,1,"Fast","0c5a","Dell Gaming Mouse","46.53","Low","Mobile App","CA"
"3f63ff6a","ebe74b8a19c20495","2020-07-01","2020-07-02",2020,7,1,"Fast","e682","Nintendo Switch","135.11","High","Website","SG"
"41a906c7","25cd7725f6e24599","2020-07-01","2020-07-02",2020,7,1,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"58459ade","b03fac0b65727124","2020-07-01","2020-07-04",2020,7,3,"Standard","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","US"
"6277defd","26f0e8b258227170","2020-07-01","2020-07-02",2020,7,1,"Fast","ab0f","JBL Quantum 100 Gaming Headset","22.10","Low","Website","NI"
"5a3807bf","487dc6c334b33663","2020-07-01","2020-07-04",2020,7,3,"Standard","8d0d","Nintendo Switch","168.00","High","Website","US"
"744ead46","4debc4aff9834585","2020-07-01","2020-07-04",2020,7,3,"Standard","e682","Nintendo Switch","168.00","High","Website","US"
"758dad87","e365222f0dc34844","2020-07-01","2020-07-04",2020,7,3,"Standard","ab0f","JBL Quantum 100 Gaming Headset","19.20","Low","Website","US"
"b3176997","47353964c4f35365","2020-07-01","2020-07-04",2020,7,3,"Standard","8d0d","Nintendo Switch","152.51","High","Website","FR"
"897c2e7c","a587673cef141541","2020-07-01","2020-07-02",2020,7,1,"Fast","e682","Nintendo Switch","168.00","High","Website","US"
"e836a355","f86f143b3cc43091","2020-07-01","2020-07-03",2020,7,2,"Fast","22ea","Acer Nitro V Gaming Laptop","798.00","High","Website","US"
"95ee43e0","c8f45f42daf44553","2020-07-01","2020-07-04",2020,7,3,"Standard","e682","Nintendo Switch","168.00","High","Website","BR"
"97a1dff8","5e129dc097946443","2020-07-01","2020-07-04",2020,7,3,"Standard","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","US"
"a4f9c5eb","ff93037f4d949141","2020-07-01","2020-07-03",2020,7,2,"Fast","2997","JBL Quantum 100 Gaming Headset","24.00","Low","Mobile App","US"
"a676e905","683c3ef998654453","2020-07-01","2020-07-03",2020,7,2,"Fast","04ac","Lenovo IdeaPad Gaming 3","1198.00","High","Website","US"
